ASIN,Brand,Title,Category,BuyBox,#,Fulfillment ,Price,FBA fee,Sales,Revenue,BSR,Rating,Review Count,Review Velocity,Dimensions,Weight,Size Tier,Images,Unnamed: 19,Unnamed: 20,select,url,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10
B00008NJEP,Terk,TERK Omni-Directional Indoor FM Antenna,Electronics,Pro Ebiz,17.0,FBA,9.11,4.65,,,24,3.5,710,29.0,6.3x9.0x1.6,0.55,Large Standard-Size,1.0,,,True,https://www.amazon.com/s?i=electronics-intl-ship&bbn=16225009011&rh=n%3A%2116225009011%2Cn%3A281407%2Cn%3A3236443011%2Cn%3A172533&dc&_encoding=UTF8&qid=1572118021&rnid=3236443011&ref=sr_nr_n_4,'Accessories & Supplies','Home Audio Accessories','Radio Antennas',,,,,,,
B074QLLVC6,Fancasee,Fancasee Indoor FM Antenna 75 Ohm F Type Male Plug Jack Connector Adapter Coax Coaxial Cable Wire FM Radio Antenna for Table Top AV Stereo Receiver Home Theater Amplifier System,Electronics,Fancasee,1.0,FBA,5.99,3.31,,,6,4.5,227,21.0,3.0x5.0x0.2,0.05,Small Standard-Size,7.0,,,True,https://www.amazon.com/s?i=electronics-intl-ship&bbn=16225009011&rh=n%3A%2116225009011%2Cn%3A281407%2Cn%3A3236443011%2Cn%3A172533&dc&_encoding=UTF8&qid=1572118021&rnid=3236443011&ref=sr_nr_n_4,'Accessories & Supplies','Home Audio Accessories','Radio Antennas',,,,,,,
B07YWHS6YL,MENKEY,"FM Dipole Antenna, 75 Ohm FM Antenna and AM Loop Antenna with 2 Pins Bare Wire Connector for Denon Pioneer Onkyo Yamaha Marantz Indoor HD Radio Bluetooth Stereo AV Audio Video Receiver Power Amplifier",Electronics,Menkey,1.0,FBA,9.29,3.8,,,14,4.0,20,10.0,4.9x5.3x0.7,0.1,Small Standard-Size,7.0,,,True,https://www.amazon.com/s?i=electronics-intl-ship&bbn=16225009011&rh=n%3A%2116225009011%2Cn%3A281407%2Cn%3A3236443011%2Cn%3A172533&dc&_encoding=UTF8&qid=1572118021&rnid=3236443011&ref=sr_nr_n_4,'Accessories & Supplies','Home Audio Accessories','Radio Antennas',,,,,,,
B01J08I8ZQ,Browning,Browning BR-H-50 Sirius & SiriusXM Outdoor Home Antenna,Cell Phones & Accessories,Amazon,40.0,AMZ,43.1,11.73,,,61,4.5,83,7.0,6.1x16.3x0.7,2.25,Large Standard-Size,1.0,,,True,https://www.amazon.com/s?i=electronics-intl-ship&bbn=16225009011&rh=n%3A%2116225009011%2Cn%3A281407%2Cn%3A3236443011%2Cn%3A172533&dc&_encoding=UTF8&qid=1572118021&rnid=3236443011&ref=sr_nr_n_4,'Accessories & Supplies','Home Audio Accessories','Radio Antennas',,,,,,,
B00D66RDYQ,CablesOnline,50ft Rg8x Coax UHF (Pl259) Male/male 50 Ohm Antenna Cable,Electronics,AZsales,3.0,FBA,31.48,9.48,,,22,4.5,499,33.0,6.4x7.0x1.4,1.75,Large Standard-Size,5.0,,,True,https://www.amazon.com/s?i=electronics-intl-ship&bbn=16225009011&rh=n%3A%2116225009011%2Cn%3A281407%2Cn%3A3236443011%2Cn%3A172533&dc&_encoding=UTF8&qid=1572118021&rnid=3236443011&ref=sr_nr_n_4,'Accessories & Supplies','Home Audio Accessories','Radio Antennas',,,,,,,
B00MFS019U,uxcell,uxcell 22.5cm 4 Section Telescoping Stainless Steel AM FM Radio Antenna 3.5mm Connector,Industrial & Scientific,Amazon,2.0,AMZ,4.59,3.13,567.0,"3,396.33","4,800",3.0,138,15.0,2.5x4.5x0.5,0.05,Small Standard-Size,3.0,,,True,https://www.amazon.com/s?i=electronics-intl-ship&bbn=16225009011&rh=n%3A%2116225009011%2Cn%3A281407%2Cn%3A3236443011%2Cn%3A172533&dc&_encoding=UTF8&qid=1572118021&rnid=3236443011&ref=sr_nr_n_4,'Accessories & Supplies','Home Audio Accessories','Radio Antennas',,,,,,,
B001CKH43S,Emotional Freedom Techniques,EFT: The EFT Course,Software,,1.0,,293.42,18.97,,,"11,297",5.0,1,0.0,7.6x11.5x1.1,0.56,Large Standard-Size,1.0,,,True,https://www.amazon.com/s?i=software-intl-ship&bbn=16225008011&rh=n%3A%2116225008011%2Cn%3A5223260011%2Cn%3A283000&dc&_encoding=UTF8&qid=1571888091&rnid=5223260011&ref=sr_nr_n_4,'Accounting & Finance','Payroll',,,,,,,,
B0002HQWFS,Avanquest,Checksoft 2004 Express,Software,,4.0,FBA,31.88,7.35,,,"17,038",1.0,2,0.0,8.9x11.7x1.6,0.5,Large Standard-Size,1.0,,,True,https://www.amazon.com/s?i=software-intl-ship&bbn=16225008011&rh=n%3A%2116225008011%2Cn%3A5223260011%2Cn%3A283000&dc&_encoding=UTF8&qid=1571888091&rnid=5223260011&ref=sr_nr_n_4,'Accounting & Finance','Payroll',,,,,,,,
B0000VYJV0,Sage Software,Simply Accounting Payroll 2004,Software,,,,16.42,0.0,,,"65,829",3.0,1,0.0,7.8x9.6x2.2,0.8,Large Standard-Size,1.0,,,True,https://www.amazon.com/s?i=software-intl-ship&bbn=16225008011&rh=n%3A%2116225008011%2Cn%3A5223260011%2Cn%3A283000&dc&_encoding=UTF8&qid=1571888091&rnid=5223260011&ref=sr_nr_n_4,'Accounting & Finance','Payroll',,,,,,,,
B000078V4S,Intuit,QuickBooks Premier Contractor Edition 2003,Software,,,,"1,995",0.0,,,"23,012",4.0,3,0.0,7.7x9.6x2.5,1.8,Large Standard-Size,1.0,,,True,https://www.amazon.com/s?i=software-intl-ship&bbn=16225008011&rh=n%3A%2116225008011%2Cn%3A5223260011%2Cn%3A283000&dc&_encoding=UTF8&qid=1571888091&rnid=5223260011&ref=sr_nr_n_4,'Accounting & Finance','Payroll',,,,,,,,
B00OAAUAX8,Gorilla,"Gorilla Super Glue Gel, 20 Gram, Clear",Tools & Home Improvement,Amazon,19.0,AMZ,5.97,4.09,"51,827","309,407.19",9,4.5,"2,652",547.0,3.3x6.6x1.2,0.09,Large Standard-Size,6.0,,,True,https://www.amazon.com/s?i=industrial-intl-ship&bbn=16225012011&rh=n%3A%2116225012011%2Cn%3A256225011%2Cn%3A256243011&dc&_encoding=UTF8&qid=1571943985&rnid=256225011&ref=sr_nr_n_9,'Adhesives,Sealants & Lubricants','Cyanoacrylate Adhesives',,,,,,,
B07JZJWTMM,Gorilla,"Gorilla 6770002 Micro Precise Super Glue, 5 gr, Clear",Tools & Home Improvement,Amazon,18.0,AMZ,4.84,3.14,"23,180","112,191.20",102,4.5,541,145.0,2.1x6.2x0.2,0.15,Small Standard-Size,4.0,,,True,https://www.amazon.com/s?i=industrial-intl-ship&bbn=16225012011&rh=n%3A%2116225012011%2Cn%3A256225011%2Cn%3A256243011&dc&_encoding=UTF8&qid=1571943985&rnid=256225011&ref=sr_nr_n_9,'Adhesives,Sealants & Lubricants','Cyanoacrylate Adhesives',,,,,,,
B001C5I4BO,Gorilla,"Gorilla Super Glue, Two 3 Gram Tubes, Clear",Tools & Home Improvement,Amazon,41.0,AMZ,2.78,2.83,"15,674","43,573.72",167,4.5,447,91.0,3.3x6.7x0.5,0.05,Small Standard-Size,3.0,,,True,https://www.amazon.com/s?i=industrial-intl-ship&bbn=16225012011&rh=n%3A%2116225012011%2Cn%3A256225011%2Cn%3A256243011&dc&_encoding=UTF8&qid=1571943985&rnid=256225011&ref=sr_nr_n_9,'Adhesives,Sealants & Lubricants','Cyanoacrylate Adhesives',,,,,,,
B000GATVQI,Krazy Glue,"Krazy Glue Home & Office Brush On Super Glue, Brush Applicator, 5 Grams",Tools & Home Improvement,Pharmapacks,22.0,MFN,3.74,2.98,"4,849","18,377.71","1,312",4.5,439,56.0,1.2x6.7x0.2,0.05,Small Standard-Size,7.0,,,True,https://www.amazon.com/s?i=industrial-intl-ship&bbn=16225012011&rh=n%3A%2116225012011%2Cn%3A256225011%2Cn%3A256243011&dc&_encoding=UTF8&qid=1571943985&rnid=256225011&ref=sr_nr_n_9,'Adhesives,Sealants & Lubricants','Cyanoacrylate Adhesives',,,,,,,
B074J7XQZT,Gorilla,"Gorilla Clear Glue, 3.75 ounce Bottle, Clear (Pack of 1)",Tools & Home Improvement,Amazon,24.0,AMZ,7.84,4.37,"5,283","41,418.72",777,4.5,343,119.0,1.6x5.1x1.4,0.3,Large Standard-Size,3.0,,,True,https://www.amazon.com/s?i=industrial-intl-ship&bbn=16225012011&rh=n%3A%2116225012011%2Cn%3A256225011%2Cn%3A256243011&dc&_encoding=UTF8&qid=1571943985&rnid=256225011&ref=sr_nr_n_9,'Adhesives,Sealants & Lubricants','Cyanoacrylate Adhesives',,,,,,,
B004C12Q46,3M Vetbond,"3M Vetbond Tissue Adhesive, 3ml Bottles w/MSDS",Pet Supplies,Amazon,8.0,AMZ,19.99,6.19,"2,841","56,763.18","1,406",4.5,548,78.0,1.3x2.7x1.3,0.05,Large Standard-Size,4.0,,,True,https://www.amazon.com/s?i=industrial-intl-ship&bbn=16225012011&rh=n%3A%2116225012011%2Cn%3A256225011%2Cn%3A256243011&dc&_encoding=UTF8&qid=1571943985&rnid=256225011&ref=sr_nr_n_9,'Adhesives,Sealants & Lubricants','Cyanoacrylate Adhesives',,,,,,,
B01MQTG9E8,Gorilla,"Gorilla Super Glue Gel, Two 3 Gram Tubes, Clear",Tools & Home Improvement,Amazon,23.0,AMZ,3.19,2.89,"4,248","13,551.12","1,399",4.5,343,88.0,3.3x9.1x0.6,0.04,Small Standard-Size,7.0,,,True,https://www.amazon.com/s?i=industrial-intl-ship&bbn=16225012011&rh=n%3A%2116225012011%2Cn%3A256225011%2Cn%3A256243011&dc&_encoding=UTF8&qid=1571943985&rnid=256225011&ref=sr_nr_n_9,'Adhesives,Sealants & Lubricants','Cyanoacrylate Adhesives',,,,,,,
B0044F9KFI,Loctite,Loctite Epoxy Five Minute Instant Mix 0.47-Fluid Ounce Syringe (1365868),Tools & Home Improvement,Amazon,23.0,AMZ,3.59,3.67,"3,104","11,143.36","1,367",4.0,241,45.0,3.8x9.1x1.2,0.11,Large Standard-Size,6.0,,,True,https://www.amazon.com/s?i=industrial-intl-ship&bbn=16225012011&rh=n%3A%2116225012011%2Cn%3A256225011%2Cn%3A256243011&dc&_encoding=UTF8&qid=1571943985&rnid=256225011&ref=sr_nr_n_9,'Adhesives,Sealants & Lubricants','Cyanoacrylate Adhesives',,,,,,,
B01LYO4R4I,Gorilla,"Gorilla Super Glue with Brush & Nozzle Applicator, 12 Gram, Clear",Tools & Home Improvement,Amazon,9.0,AMZ,5.97,5.08,"2,332","13,922.04","1,227",4.5,164,22.0,3.3x6.6x1.0,0.07,Large Standard-Size,5.0,,,True,https://www.amazon.com/s?i=industrial-intl-ship&bbn=16225012011&rh=n%3A%2116225012011%2Cn%3A256225011%2Cn%3A256243011&dc&_encoding=UTF8&qid=1571943985&rnid=256225011&ref=sr_nr_n_9,'Adhesives,Sealants & Lubricants','Cyanoacrylate Adhesives',,,,,,,
B00KPYB05A,Gorilla,"Gorilla Super Glue, 20 Gram, Clear",Tools & Home Improvement,Amazon,9.0,AMZ,5.96,4.08,"2,286","13,624.56","1,667",4.5,257,35.0,3.3x6.6x1.1,0.09,Large Standard-Size,6.0,,,True,https://www.amazon.com/s?i=industrial-intl-ship&bbn=16225012011&rh=n%3A%2116225012011%2Cn%3A256225011%2Cn%3A256243011&dc&_encoding=UTF8&qid=1571943985&rnid=256225011&ref=sr_nr_n_9,'Adhesives,Sealants & Lubricants','Cyanoacrylate Adhesives',,,,,,,
B00CJ5EO2E,Gorilla,"Gorilla Super Glue Gel, 15 Gram, Clear",Tools & Home Improvement,Amazon,64.0,AMZ,3.78,3.76,"1,744","6,592.32","2,228",4.0,"1,319",40.0,3.0x5.5x0.8,0.05,Large Standard-Size,2.0,,,True,https://www.amazon.com/s?i=industrial-intl-ship&bbn=16225012011&rh=n%3A%2116225012011%2Cn%3A256225011%2Cn%3A256243011&dc&_encoding=UTF8&qid=1571943985&rnid=256225011&ref=sr_nr_n_9,'Adhesives,Sealants & Lubricants','Cyanoacrylate Adhesives',,,,,,,
B001N1FR08,FastCap,Fastcap GB.GLUBOT GluBot Glue Applicator (16oz),Tools & Home Improvement,RokHardware,16.0,FBA,8.63,5.4,"1,333","9,997.50","3,499",4.5,184,33.0,4.4x8.3x2.8,0.45,Large Standard-Size,2.0,,,True,https://www.amazon.com/s?i=industrial-intl-ship&bbn=16225012011&rh=n%3A%2116225012011%2Cn%3A256225011%2Cn%3A256243011&dc&_encoding=UTF8&qid=1571943985&rnid=256225011&ref=sr_nr_n_9,'Adhesives,Sealants & Lubricants','Cyanoacrylate Adhesives',,,,,,,
B003BSF7ZG,BAZIC,BAZIC 3g / 0.10 Oz. Super Glue (6/Pack),Office Products,The Best Choice Inc.,15.0,FBA,3.55,2.94,951,"3,376.05","3,083",4.5,212,9.0,5.9x9.4x0.6,0.11,Small Standard-Size,1.0,,,True,https://www.amazon.com/s?i=industrial-intl-ship&bbn=16225012011&rh=n%3A%2116225012011%2Cn%3A256225011%2Cn%3A256243011&dc&_encoding=UTF8&qid=1571943985&rnid=256225011&ref=sr_nr_n_9,'Adhesives,Sealants & Lubricants','Cyanoacrylate Adhesives',,,,,,,
B0002V37XY,Quakehold!,"Ready America 33111 Museum Gel, Clear",Tools & Home Improvement,Amazon,12.0,AMZ,9.99,4.78,"1,273","12,717.27","4,130",4.5,414,21.0,3.0x3.8x3.0,0.5,Large Standard-Size,1.0,,,True,https://www.amazon.com/s?i=industrial-intl-ship&bbn=16225012011&rh=n%3A%2116225012011%2Cn%3A256225011%2Cn%3A256243011&dc&_encoding=UTF8&qid=1571943985&rnid=256225011&ref=sr_nr_n_9,'Adhesives,Sealants & Lubricants','Cyanoacrylate Adhesives',,,,,,,
B01A7AVQKA,Gorilla,"Gorilla 7500101 07221000673 Glue Brush & Nozzle, 1-Pack, Clear",Tools & Home Improvement,Amazon,50.0,AMZ,4.84,3.92,993,"4,806.12","4,802",4.0,651,57.0,3.4x6.6x1.0,0.05,Large Standard-Size,12.0,,,True,https://www.amazon.com/s?i=industrial-intl-ship&bbn=16225012011&rh=n%3A%2116225012011%2Cn%3A256225011%2Cn%3A256243011&dc&_encoding=UTF8&qid=1571943985&rnid=256225011&ref=sr_nr_n_9,'Adhesives,Sealants & Lubricants','Cyanoacrylate Adhesives',,,,,,,
B01EZTPXEO,Loctite,Loctite Ultra Gel Control Super Glue (Pack of 6),Tools & Home Improvement,Amazon,12.0,AMZ,19.23,6.16,946,"18,191.58","8,409",4.5,"1,519",93.0,5.6x7.8x5.2,0.55,Large Standard-Size,7.0,,,True,https://www.amazon.com/s?i=industrial-intl-ship&bbn=16225012011&rh=n%3A%2116225012011%2Cn%3A256225011%2Cn%3A256243011&dc&_encoding=UTF8&qid=1571943985&rnid=256225011&ref=sr_nr_n_9,'Adhesives,Sealants & Lubricants','Cyanoacrylate Adhesives',,,,,,,
B001L6CVS6,Gorilla,"Gorilla White Glue, Waterproof, 2 ounce Bottle, White, (Pack of 1)",Tools & Home Improvement,Amazon,35.0,AMZ,4.39,3.85,822,"3,600.36","5,834",4.5,338,38.0,3.4x5.3x1.3,0.25,Large Standard-Size,4.0,,,True,https://www.amazon.com/s?i=industrial-intl-ship&bbn=16225012011&rh=n%3A%2116225012011%2Cn%3A256225011%2Cn%3A256243011&dc&_encoding=UTF8&qid=1571943985&rnid=256225011&ref=sr_nr_n_9,'Adhesives,Sealants & Lubricants','Cyanoacrylate Adhesives',,,,,,,
B000H5QHK0,Krazy Glue,"Krazy Glue EPIKG48448MR 6346 Advanced Gel #484 Cs48, 0.14 oz, Green/Red",Tools & Home Improvement,,31.0,FBA,2.78,3.03,715,"2,945.80","33,998",4.5,120,2.0,2.3x3.8x0.4,0.05,Small Standard-Size,2.0,,,True,https://www.amazon.com/s?i=industrial-intl-ship&bbn=16225012011&rh=n%3A%2116225012011%2Cn%3A256225011%2Cn%3A256243011&dc&_encoding=UTF8&qid=1571943985&rnid=256225011&ref=sr_nr_n_9,'Adhesives,Sealants & Lubricants','Cyanoacrylate Adhesives',,,,,,,
B07RYN1TJN,PASCOFIX,Pasco Strongest Glue for All Materials Metal Repair Glue Plastic Repair Glue Ceramic Repair Glue Shoe Repair Glue Industrial Glue Thin CA Adhesive Bumper Crack Repair Kit CA Glue Kit Thin CA Glue,Industrial & Scientific,Xpand2X,1.0,FBA,29.99,6.79,361,"10,826.39","4,965",4.5,32,5.0,3.0x4.1x1.1,0.15,Large Standard-Size,7.0,,,True,https://www.amazon.com/s?i=industrial-intl-ship&bbn=16225012011&rh=n%3A%2116225012011%2Cn%3A256225011%2Cn%3A256243011&dc&_encoding=UTF8&qid=1571943985&rnid=256225011&ref=sr_nr_n_9,'Adhesives,Sealants & Lubricants','Cyanoacrylate Adhesives',,,,,,,
B07SM1CP8S,Gorilla,"Gorilla Micro Precise Super Glue, 6g",Tools & Home Improvement,Amazon,3.0,AMZ,6.49,4.16,438,"2,842.62","18,011",4.5,54,21.0,1.8x5.0x1.1,0.1,Large Standard-Size,4.0,,,True,https://www.amazon.com/s?i=industrial-intl-ship&bbn=16225012011&rh=n%3A%2116225012011%2Cn%3A256225011%2Cn%3A256243011&dc&_encoding=UTF8&qid=1571943985&rnid=256225011&ref=sr_nr_n_9,'Adhesives,Sealants & Lubricants','Cyanoacrylate Adhesives',,,,,,,
B008MIRQUE,Sugru,Sugru Mouldable Glue - Original Formula - White (3-Pack),Tools & Home Improvement,Amazon,8.0,AMZ,9.49,4.61,350,"3,321.50","17,401",4.0,543,12.0,3.9x7.8x0.8,0.09,Large Standard-Size,1.0,,,True,https://www.amazon.com/s?i=industrial-intl-ship&bbn=16225012011&rh=n%3A%2116225012011%2Cn%3A256225011%2Cn%3A256243011&dc&_encoding=UTF8&qid=1571943985&rnid=256225011&ref=sr_nr_n_9,'Adhesives,Sealants & Lubricants','Cyanoacrylate Adhesives',,,,,,,
B01L0HPHRW,Micro-Scientific,Micro-Scientific Goo Gone Topical Adhesive Remover for Skin - Bandage & Surface Adhesive Remover for Healthcare/Medical Application,Tools & Home Improvement,Amazon,1.0,AMZ,17.98,6.92,217,"3,901.66","26,385",4.5,84,10.0,2.8x6.6x2.7,1.1,Large Standard-Size,2.0,,,True,https://www.amazon.com/s?i=industrial-intl-ship&bbn=16225012011&rh=n%3A%2116225012011%2Cn%3A256225011%2Cn%3A256243011&dc&_encoding=UTF8&qid=1571943985&rnid=256225011&ref=sr_nr_n_9,'Adhesives,Sealants & Lubricants','Cyanoacrylate Adhesives',,,,,,,
B002U3CMZ6,Krazy Glue,Krazy Glue Instant All Purpose Single Use Tubes 4 ea,Health & Household,Pharmapacks,40.0,MFN,3.16,2.71,192,614.40,"23,457",4.5,34,0.0,4.2x7.0x0.6,0.14,Small Standard-Size,1.0,,,True,https://www.amazon.com/s?i=industrial-intl-ship&bbn=16225012011&rh=n%3A%2116225012011%2Cn%3A256225011%2Cn%3A256243011&dc&_encoding=UTF8&qid=1571943985&rnid=256225011&ref=sr_nr_n_9,'Adhesives,Sealants & Lubricants','Cyanoacrylate Adhesives',,,,,,,
B07YF6WZ9F,rhino glue,"Rhino Glue, Heavy Duty 40 Gram Clear",Tools & Home Improvement,Rhino Glue,1.0,FBA,12.99,5.14,265,"3,442.35","26,161",4.5,340,23.0,2.0x6.0x1.3,0.15,Large Standard-Size,4.0,,,True,https://www.amazon.com/s?i=industrial-intl-ship&bbn=16225012011&rh=n%3A%2116225012011%2Cn%3A256225011%2Cn%3A256243011&dc&_encoding=UTF8&qid=1571943985&rnid=256225011&ref=sr_nr_n_9,'Adhesives,Sealants & Lubricants','Cyanoacrylate Adhesives',,,,,,,
B000BKO6DG,Krazy Glue,"Krazy Glue KG48348MR 5G Advance Prcisn Tip, Pack of 1, Multicolor",Tools & Home Improvement,Amazon,34.0,AMZ,3.79,2.98,250,947.50,"22,891",4.0,282,7.0,3.0x7.0x0.6,0.05,Small Standard-Size,3.0,,,True,https://www.amazon.com/s?i=industrial-intl-ship&bbn=16225012011&rh=n%3A%2116225012011%2Cn%3A256225011%2Cn%3A256243011&dc&_encoding=UTF8&qid=1571943985&rnid=256225011&ref=sr_nr_n_9,'Adhesives,Sealants & Lubricants','Cyanoacrylate Adhesives',,,,,,,
B072Q9DBB5,3M Scotch-Weld,"3M Scotch-Weld Plastic & Rubber Instant Adhesive PR40, Clear",Industrial & Scientific,Amazon,2.0,AMZ,14.18,4.89,206,"2,921.08","6,676",4.5,37,4.0,2.9x3.0x2.4,0.35,Large Standard-Size,1.0,,,True,https://www.amazon.com/s?i=industrial-intl-ship&bbn=16225012011&rh=n%3A%2116225012011%2Cn%3A256225011%2Cn%3A256243011&dc&_encoding=UTF8&qid=1571943985&rnid=256225011&ref=sr_nr_n_9,'Adhesives,Sealants & Lubricants','Cyanoacrylate Adhesives',,,,,,,
B000ALG8LO,J-B Weld,J-B Weld 8280 Original Professional Size Steel Reinforced Epoxy - 10 oz.,Tools & Home Improvement,Amazon,20.0,AMZ,14.38,5.44,273,"3,925.74","33,257",4.5,390,12.0,2.7x6.4x2.6,0.5,Large Standard-Size,4.0,,,True,https://www.amazon.com/s?i=industrial-intl-ship&bbn=16225012011&rh=n%3A%2116225012011%2Cn%3A256225011%2Cn%3A256243011&dc&_encoding=UTF8&qid=1571943985&rnid=256225011&ref=sr_nr_n_9,'Adhesives,Sealants & Lubricants','Cyanoacrylate Adhesives',,,,,,,
B000GP05VS,Krazy Glue,"Krazy Glue KG82048SN Home & Office Super Glue, Single-Use Tubes, Fine Tip, 0.5 Grams, 4 Count, 0.017 oz. Premium Pack",Tools & Home Improvement,,10.0,FBA,5.91,3.35,347,"2,078.53","376,179",0.0,0,8.0,2.9x6.3x0.6,0.05,Small Standard-Size,6.0,,,True,https://www.amazon.com/s?i=industrial-intl-ship&bbn=16225012011&rh=n%3A%2116225012011%2Cn%3A256225011%2Cn%3A256243011&dc&_encoding=UTF8&qid=1571943985&rnid=256225011&ref=sr_nr_n_9,'Adhesives,Sealants & Lubricants','Cyanoacrylate Adhesives',,,,,,,
B001JK7OJA,GE,Silicone II Household Glue & Seal (GE280),Industrial & Scientific,,3.0,FBA,4.24,4.19,127,"1,062.99","11,617",4.0,68,7.0,2.0x8.0x1.5,0.2,Large Standard-Size,1.0,,,True,https://www.amazon.com/s?i=industrial-intl-ship&bbn=16225012011&rh=n%3A%2116225012011%2Cn%3A256225011%2Cn%3A256243011&dc&_encoding=UTF8&qid=1571943985&rnid=256225011&ref=sr_nr_n_9,'Adhesives,Sealants & Lubricants','Cyanoacrylate Adhesives',,,,,,,
B01M2AAHAB,Gorilla,"Gorilla Super Glue 15 Gram, Clear, (2 Pack)",Tools & Home Improvement,Amazon,15.0,AMZ,9.26,4.63,196,"1,881.60","41,169",4.5,"2,469",168.0,6.4x8.8x1.5,0.2,Large Standard-Size,8.0,,,True,https://www.amazon.com/s?i=industrial-intl-ship&bbn=16225012011&rh=n%3A%2116225012011%2Cn%3A256225011%2Cn%3A256243011&dc&_encoding=UTF8&qid=1571943985&rnid=256225011&ref=sr_nr_n_9,'Adhesives,Sealants & Lubricants','Cyanoacrylate Adhesives',,,,,,,
B077MYG37B,Gorilla,"Gorilla Super Glue Precise Gel, 15g, Clear",Tools & Home Improvement,Amazon,14.0,AMZ,4.84,4.13,188,909.92,"35,377",4.5,39,13.0,2.0x6.4x0.2,0.05,Small Standard-Size,5.0,,,True,https://www.amazon.com/s?i=industrial-intl-ship&bbn=16225012011&rh=n%3A%2116225012011%2Cn%3A256225011%2Cn%3A256243011&dc&_encoding=UTF8&qid=1571943985&rnid=256225011&ref=sr_nr_n_9,'Adhesives,Sealants & Lubricants','Cyanoacrylate Adhesives',,,,,,,
B06XJ28LZP,Damn Good,"Damn Good UV Glue Plastic Weld, 11.5g (10mL)",Industrial & Scientific,Amazon,1.0,AMZ,9.99,4.39,167,"1,668.33","7,507",3.5,67,14.0,0.9x1.1x0.8,0.05,Large Standard-Size,4.0,,,True,https://www.amazon.com/s?i=industrial-intl-ship&bbn=16225012011&rh=n%3A%2116225012011%2Cn%3A256225011%2Cn%3A256243011&dc&_encoding=UTF8&qid=1571943985&rnid=256225011&ref=sr_nr_n_9,'Adhesives,Sealants & Lubricants','Cyanoacrylate Adhesives',,,,,,,
B01FIJPPN4,Ad-Tech,"AdTech Mini Hi-Temp Hot Glue Gun Combo Pack, White","Arts, Crafts & Sewing",Amazon,9.0,AMZ,4.27,3.92,"21,157","90,128.82",51,4.5,876,221.0,5.9x8.0x1.1,0.35,Large Standard-Size,4.0,,,True,https://www.amazon.com/s?i=industrial-intl-ship&bbn=16225012011&rh=n%3A%2116225012011%2Cn%3A256225011%2Cn%3A705364011&dc&_encoding=UTF8&qid=1571943985&rnid=256225011&ref=sr_nr_n_11,'Adhesives,Sealants & Lubricants','Hot Glue Sticks',,,,,,,
B07H82XVRK,SEVEN STYLE,Mini Hot Glue Gun Sticks (Huge Bulk Pack of 80) 4' and 0.27 Diameter - Compatible with Most Glue Guns (80 PCS) (Pack of 80 PCS),"Arts, Crafts & Sewing",SEVEN STYLE,1.0,FBA,5.95,3.37,"16,349","97,276.55",83,4.5,283,126.0,5.7x8.0x0.7,0.7,Small Standard-Size,7.0,,,True,https://www.amazon.com/s?i=industrial-intl-ship&bbn=16225012011&rh=n%3A%2116225012011%2Cn%3A256225011%2Cn%3A705364011&dc&_encoding=UTF8&qid=1571943985&rnid=256225011&ref=sr_nr_n_11,'Adhesives,Sealants & Lubricants','Hot Glue Sticks',,,,,,,
B000PCY91O,Ad-Tech,"Ad-Tech 14ZIP50 Multi Temp Glue Stick (4 x 0.44-Inch), Pack of 50","Arts, Crafts & Sewing",Amazon,1.0,AMZ,5.97,5.66,"12,122","72,368.34",105,4.5,411,85.0,4.5x5.8x2.2,1.1,Large Standard-Size,5.0,,,True,https://www.amazon.com/s?i=industrial-intl-ship&bbn=16225012011&rh=n%3A%2116225012011%2Cn%3A256225011%2Cn%3A705364011&dc&_encoding=UTF8&qid=1571943985&rnid=256225011&ref=sr_nr_n_11,'Adhesives,Sealants & Lubricants','Hot Glue Sticks',,,,,,,
B00OBC4CWK,Ad-Tech,"AdTech 10 Inch Hot Sticks Full-Size Multi-Temp 5-lb BOX All-Purpose Glue Sticks-7/16 X10 5 Pound, Clear","Arts, Crafts & Sewing",Amazon,4.0,AMZ,14.18,8.91,"8,158","115,680.44",171,4.5,389,249.0,5.8x11.0x5.3,5.85,Large Standard-Size,4.0,,,True,https://www.amazon.com/s?i=industrial-intl-ship&bbn=16225012011&rh=n%3A%2116225012011%2Cn%3A256225011%2Cn%3A705364011&dc&_encoding=UTF8&qid=1571943985&rnid=256225011&ref=sr_nr_n_11,'Adhesives,Sealants & Lubricants','Hot Glue Sticks',,,,,,,
B071HH42WW,Gorilla,"Gorilla Hot Glue Sticks, Full Size, 8' Long x .43' Diameter, 20 Count, Clear, (Pack of 1)",Tools & Home Improvement,Amazon,9.0,AMZ,7.97,5.96,"4,557","36,319.29","1,774",4.5,255,72.0,4.4x8.2x1.3,0.85,Large Standard-Size,6.0,,,True,https://www.amazon.com/s?i=industrial-intl-ship&bbn=16225012011&rh=n%3A%2116225012011%2Cn%3A256225011%2Cn%3A705364011&dc&_encoding=UTF8&qid=1571943985&rnid=256225011&ref=sr_nr_n_11,'Adhesives,Sealants & Lubricants','Hot Glue Sticks',,,,,,,
